last_update,fin_year_end,period,exp_ccy_name,base_ccy_name,rate_type,rate
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,INR,Plan,88
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,KRW,Plan,1678.6
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,KRW,Plan,1412.5
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,MYR,Plan,5.70268837
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,MYR,Plan,5.37066405
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,PLN,Plan,5.4
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,PLN,Plan,5.3
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,THB,Plan,49.513135
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,THB,Plan,49.51313473
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,THB,Plan,49.51313473
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,THB,Plan,49.51313473
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,THB,Plan,49.51313473
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,THB,Plan,49.51313473
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,THB,Plan,43.175
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,TRY,Plan,4.125
01/09/16 0:00,24/02/18 0:00,p7_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p8_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p10_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p11_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p12_next,GBP,TRY,Plan,4.72165
01/09/16 0:00,24/02/18 0:00,p1_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p2_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p3_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p4_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p5_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p6_next,GBP,USD,Plan,1.4
01/09/16 0:00,24/02/18 0:00,p9_next,GBP,USD,Plan,1.25
01/09/16 0:00,24/02/18 0:00,p10_next,EUR,GBP,Plan,0.87183958
27/02/17 0:00,24/02/18 0:00,p11_cur,GBP,THB,Plan,43.175
27/02/17 0:00,24/02/18 0:00,p2_cur,GBP,TRY,Plan,4.125
27/02/17 0:00,24/02/18 0:00,p5_cur,GBP,TRY,Plan,4.125
27/02/17 0:00,24/02/18 0:00,p6_cur,GBP,TRY,Plan,4.125
27/02/17 0:00,24/02/18 0:00,p4_cur,DKK,GBP,Plan,8.61405
27/02/17 0:00,24/02/18 0:00,p7_cur,DKK,GBP,Plan,8.46995
01/11/17 0:00,24/02/18 0:00,p3_next,CNH,USD,Plan,6.62
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,DKK,Plan,8.18
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,DKK,Plan,8.18
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,DKK,Plan,8.18
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,DKK,Plan,8.18
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,HUF,Plan,352
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,HUF,Plan,354
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,INR,Plan,90
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,INR,Plan,92
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,MYR,Plan,5.7
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,MYR,Plan,5.8
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,NOK,Plan,10.47
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,NZD,Plan,1.84
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,NZD,Plan,1.86
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,PLN,Plan,5
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p2_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p3_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p4_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p5_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p6_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p7_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p8_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p9_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p10_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p11_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p12_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p1_cur,GBP,THB,Plan,46
28/02/18 0:00,23/02/19 0:00,p2_cur,HUF,INR,Plan,4
28/02/18 0:00,23/02/19 0:00,p3_cur,HUF,INR,Plan,4
28/02/18 0:00,23/02/19 0:00,p4_cur,HUF,INR,Plan,4
28/02/18 0:00,23/02/19 0:00,p5_cur,HUF,INR,Plan,4
28/02/18 0:00,23/02/19 0:00,p6_cur,HUF,INR,Plan,4
28/02/18 0:00,23/02/19 0:00,p7_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p8_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p9_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p10_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p11_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p12_cur,HUF,INR,Plan,3.84615
28/02/18 0:00,23/02/19 0:00,p1_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p2_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p3_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p4_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p5_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p6_cur,MYR,THB,Plan,7.78
28/02/18 0:00,23/02/19 0:00,p7_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p8_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p9_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p10_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p11_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p12_cur,MYR,THB,Plan,7.8
28/02/18 0:00,23/02/19 0:00,p1_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p2_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p3_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p4_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p5_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p6_cur,PLN,CZK,Plan,5.84
28/02/18 0:00,23/02/19 0:00,p7_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p8_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p9_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p10_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p11_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p12_cur,PLN,CZK,Plan,5.78
28/02/18 0:00,23/02/19 0:00,p1_cur,PLN,HUF,Plan,72.81
28/02/18 0:00,23/02/19 0:00,p2_cur,PLN,HUF,Plan,72.81
28/02/18 0:00,23/02/19 0:00,p3_cur,PLN,HUF,Plan,72.81
28/02/18 0:00,23/02/19 0:00,p4_cur,PLN,HUF,Plan,72.81
28/02/18 0:00,23/02/19 0:00,p5_cur,PLN,HUF,Plan,72.81
28/02/18 0:00,23/02/19 0:00,p10_cur,PLN,HUF,Plan,72.42
28/02/18 0:00,23/02/19 0:00,p3_cur,PLN,INR,Plan,18.04
28/02/18 0:00,23/02/19 0:00,p8_cur,EUR,GBP,Plan,0.88968
28/02/18 0:00,23/02/19 0:00,p9_cur,EUR,GBP,Plan,0.88968
28/02/18 0:00,23/02/19 0:00,p10_cur,EUR,GBP,Plan,0.88968
28/02/18 0:00,23/02/19 0:00,p11_cur,EUR,GBP,Plan,0.88968
28/02/18 0:00,23/02/19 0:00,p12_cur,EUR,GBP,Plan,0.88968
28/02/18 0:00,23/02/19 0:00,p1_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p2_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p3_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p4_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p5_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p6_cur,HUF,CZK,Plan,12.22
28/02/18 0:00,23/02/19 0:00,p7_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p8_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p9_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p10_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p11_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p12_cur,HUF,CZK,Plan,12.27
28/02/18 0:00,23/02/19 0:00,p1_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p2_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p3_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p4_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p5_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p6_cur,INR,CZK,Plan,3.03
28/02/18 0:00,23/02/19 0:00,p7_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p8_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p9_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p10_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p11_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p12_cur,INR,CZK,Plan,3.12
28/02/18 0:00,23/02/19 0:00,p1_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p2_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p3_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p4_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p5_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p6_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p7_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p8_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p9_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p10_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p11_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p12_cur,CZK,EUR,Plan,26.2
28/02/18 0:00,23/02/19 0:00,p1_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p2_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p3_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p4_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p5_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p6_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p7_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p8_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p9_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p10_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p11_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p12_cur,HUF,EUR,Plan,313
28/02/18 0:00,23/02/19 0:00,p1_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p2_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p3_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p4_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p5_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p6_cur,INR,EUR,Plan,78.57
28/02/18 0:00,23/02/19 0:00,p7_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p8_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p9_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p10_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p11_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p12_cur,INR,EUR,Plan,81
28/02/18 0:00,23/02/19 0:00,p1_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p2_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p3_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p4_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p5_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p6_cur,MYR,EUR,Plan,5.18
28/02/18 0:00,23/02/19 0:00,p7_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p8_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p9_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p10_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p11_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p12_cur,MYR,EUR,Plan,5.26
28/02/18 0:00,23/02/19 0:00,p1_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p2_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p3_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p4_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p5_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p6_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p7_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p8_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p9_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p10_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p11_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p12_cur,PLN,EUR,Plan,4.4
28/02/18 0:00,23/02/19 0:00,p1_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p2_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p3_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p4_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p5_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p6_cur,THB,EUR,Plan,40.57
28/02/18 0:00,23/02/19 0:00,p7_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p8_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p9_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p10_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p11_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p12_cur,THB,EUR,Plan,41.07
28/02/18 0:00,23/02/19 0:00,p1_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p2_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p3_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p4_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p5_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p6_cur,AUD,GBP,Plan,1.7
28/02/18 0:00,23/02/19 0:00,p7_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p8_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p9_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p10_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p11_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p12_cur,AUD,GBP,Plan,1.71
28/02/18 0:00,23/02/19 0:00,p1_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p2_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p3_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p4_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p5_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p6_cur,CAD,GBP,Plan,1.65
28/02/18 0:00,23/02/19 0:00,p7_cur,CAD,GBP,Plan,1.66
28/02/18 0:00,23/02/19 0:00,p8_cur,CAD,GBP,Plan,1.66
28/02/18 0:00,23/02/19 0:00,p9_cur,CAD,GBP,Plan,1.66
28/02/18 0:00,23/02/19 0:00,p10_cur,CAD,GBP,Plan,1.66
28/02/18 0:00,23/02/19 0:00,p11_cur,CAD,GBP,Plan,1.66
